Potri.001G028300	Chr01	2110038	2111646
Potri.001G028400	Chr01	2118965	2121516
Potri.001G028500	Chr01	2123330	2126458
Potri.001G028600	Chr01	2127169	2128888
Potri.001G028700	Chr01	2131268	2135204
Potri.001G028800	Chr01	2135256	2136635
Potri.001G028900	Chr01	2137023	2137699
Potri.001G029000	Chr01	2140798	2142680
Potri.001G029100	Chr01	2141782	2142471
Potri.001G029200	Chr01	2142803	2143088
Potri.001G029300	Chr01	2143121	2146954
Potri.001G029400	Chr01	2155375	2157940
Potri.001G029500	Chr01	2159958	2163922
Potri.001G029600	Chr01	2164069	2176020
Potri.001G029700	Chr01	2186522	2187295
Potri.001G029800	Chr01	2195164	2204263
Potri.001G029900	Chr01	2205419	2207938
Potri.001G030000	Chr01	2208508	2211683
Potri.001G030100	Chr01	2212510	2227941
Potri.001G030200	Chr01	2231529	2236229
Potri.001G030300	Chr01	2240036	2241681
Potri.001G030400	Chr01	2242825	2244878
Potri.001G030500	Chr01	2248798	2250576
Potri.001G030600	Chr01	2255138	2256565
Potri.001G030700	Chr01	2258649	2268043
Potri.001G030800	Chr01	2269977	2276442
Potri.001G030900	Chr01	2278793	2286830
Potri.001G031000	Chr01	2279741	2279934
Potri.001G031100	Chr01	2289365	2290075
Potri.001G031200	Chr01	2294346	2295175
Potri.001G031300	Chr01	2297105	2297934
Potri.001G031400	Chr01	2300860	2312250
Potri.001G031500	Chr01	2319134	2322319
Potri.001G031600	Chr01	2323118	2324299
Potri.001G031700	Chr01	2324585	2335177
Potri.001G031800	Chr01	2339348	2344296
Potri.001G031900	Chr01	2345689	2346372
Potri.001G032000	Chr01	2349180	2353913
Potri.001G032100	Chr01	2355223	2358952
Potri.001G032200	Chr01	2360336	2362557
Potri.001G032300	Chr01	2364213	2364767
Potri.001G032400	Chr01	2368920	2370208
Potri.001G032500	Chr01	2388673	2391140
Potri.001G032600	Chr01	2396495	2402252
Potri.001G032700	Chr01	2402823	2403525
Potri.001G032800	Chr01	2405010	2410179
Potri.001G032900	Chr01	2411696	2413690
Potri.001G033000	Chr01	2415156	2415449
Potri.001G033100	Chr01	2415663	2418664
Potri.001G033200	Chr01	2419596	2425147
Potri.001G033300	Chr01	2423837	2424247
Potri.001G033400	Chr01	2434149	2437730
Potri.001G033500	Chr01	2439164	2444037
Potri.001G033600	Chr01	2444708	2448369
Potri.001G033700	Chr01	2449440	2450064
Potri.001G033800	Chr01	2452077	2455622
Potri.001G033900	Chr01	2456850	2461213
Potri.001G034000	Chr01	2462085	2463247
Potri.001G034100	Chr01	2464078	2465858
Potri.001G034200	Chr01	2471532	2473883
Potri.001G034300	Chr01	2477465	2488689
Potri.001G034400	Chr01	2489180	2492049
Potri.001G034500	Chr01	2493774	2495234
Potri.001G034600	Chr01	2497558	2499642
Potri.001G034700	Chr01	2501367	2505221
Potri.001G034800	Chr01	2501778	2502425
Potri.001G034900	Chr01	2505867	2507727
Potri.001G035000	Chr01	2510558	2513763
Potri.001G035100	Chr01	2514452	2515410
Potri.001G035200	Chr01	2515525	2516968
Potri.001G035300	Chr01	2518350	2521263
Potri.001G035400	Chr01	2523816	2524499
Potri.001G035500	Chr01	2526621	2529084
Potri.001G035600	Chr01	2530139	2531555
Potri.001G035700	Chr01	2532115	2537208
Potri.001G035800	Chr01	2538107	2542201
Potri.001G035900	Chr01	2547141	2548893
Potri.001G036000	Chr01	2551776	2556537
Potri.001G036100	Chr01	2563943	2582775
Potri.001G036200	Chr01	2565279	2565793
Potri.001G036300	Chr01	2584586	2584918
Potri.001G036400	Chr01	2584939	2588102
Potri.001G036500	Chr01	2591143	2592120
Potri.001G036600	Chr01	2597845	2599166
Potri.001G036700	Chr01	2601478	2602481
Potri.001G036800	Chr01	2609189	2613752
Potri.001G036900	Chr01	2614753	2618030
Potri.001G037000	Chr01	2620654	2623618
Potri.001G037100	Chr01	2624928	2626083
Potri.001G037200	Chr01	2629062	2631057
Potri.001G037300	Chr01	2634983	2641403
Potri.001G037400	Chr01	2648795	2651371
Potri.001G037500	Chr01	2653675	2654721
Potri.001G037600	Chr01	2654926	2655450
Potri.001G037700	Chr01	2656548	2661363
Potri.001G037800	Chr01	2663755	2664729
Potri.001G037900	Chr01	2668854	2676860
Potri.001G038000	Chr01	2685618	2690715
Potri.001G038100	Chr01	2694612	2698229
Potri.001G038200	Chr01	2701074	2702136
Potri.001G038300	Chr01	2702187	2708972
Potri.001G038400	Chr01	2713137	2713441
Potri.001G038500	Chr01	2715070	2715953
Potri.001G038600	Chr01	2716814	2717236
Potri.001G038700	Chr01	2744981	2746112
Potri.001G038800	Chr01	2813892	2814426
Potri.001G038900	Chr01	2818188	2818710
Potri.001G039000	Chr01	2820200	2820893
Potri.001G039100	Chr01	2821231	2822254
Potri.001G039200	Chr01	2835064	2838974
Potri.001G039300	Chr01	2840674	2841549
Potri.001G039400	Chr01	2845651	2846076
Potri.001G039500	Chr01	2847273	2847642
Potri.001G039600	Chr01	2856746	2859379
Potri.001G039700	Chr01	2869261	2870915
Potri.001G039800	Chr01	2873456	2874345
Potri.001G039900	Chr01	2882460	2885831
Potri.001G040000	Chr01	2890450	2893035
Potri.001G040100	Chr01	2894774	2897360
Potri.001G040200	Chr01	2899277	2900091
Potri.001G040300	Chr01	2907520	2908115
Potri.001G040400	Chr01	2909708	2910534
Potri.001G040500	Chr01	2917881	2921252
Potri.001G040600	Chr01	2947432	2948455
Potri.001G040700	Chr01	2954750	2955082
Potri.001G040800	Chr01	2969090	2973330
Potri.001G040900	Chr01	2976143	2979030
Potri.001G041000	Chr01	2981975	2983583
Potri.001G041100	Chr01	2991802	2994397
Potri.001G041200	Chr01	2996152	2998748
Potri.001G041300	Chr01	3001200	3002000
Potri.001G041400	Chr01	3010398	3015624
Potri.001G041500	Chr01	3019091	3023485
Potri.001G041600	Chr01	3028192	3033387
Potri.001G041700	Chr01	3033316	3035921
Potri.001G041800	Chr01	3047540	3053345
Potri.001G041900	Chr01	3051911	3055141
Potri.001G042000	Chr01	3057121	3062298
Potri.001G042100	Chr01	3065365	3066368
Potri.001G042200	Chr01	3074581	3075631
Potri.001G042300	Chr01	3086476	3087226
Potri.001G042400	Chr01	3089433	3090852
Potri.001G042500	Chr01	3094729	3097913
Potri.001G042600	Chr01	3098600	3100784
Potri.001G042700	Chr01	3102549	3104642
Potri.001G042800	Chr01	3107035	3107680
Potri.001G042900	Chr01	3107642	3112488
Potri.001G043000	Chr01	3124224	3131560
Potri.001G043100	Chr01	3133171	3135092
Potri.001G043200	Chr01	3136517	3141179
Potri.001G043300	Chr01	3141287	3145737
Potri.001G043400	Chr01	3145852	3149656
Potri.001G043500	Chr01	3150482	3153589
Potri.001G043600	Chr01	3153619	3155889
Potri.001G043700	Chr01	3159945	3162104
Potri.001G043800	Chr01	3166228	3170084
Potri.001G043900	Chr01	3172345	3176133
Potri.001G044000	Chr01	3176659	3183000
Potri.001G044100	Chr01	3187239	3189762
Potri.001G044200	Chr01	3193397	3196624
Potri.001G044300	Chr01	3196560	3199706
Potri.001G044400	Chr01	3203354	3207047
Potri.001G044500	Chr01	3209312	3211607
Potri.001G044600	Chr01	3223731	3224223
Potri.001G044700	Chr01	3224511	3228828
Potri.001G044800	Chr01	3229273	3229799
Potri.001G044900	Chr01	3241458	3248804
Potri.001G045000	Chr01	3250119	3251996
Potri.001G045100	Chr01	3265577	3268269
Potri.001G045200	Chr01	3276419	3281199
Potri.001G045300	Chr01	3285791	3286266
Potri.001G045400	Chr01	3289045	3289390
Potri.001G045500	Chr01	3303344	3306131
Potri.001G045600	Chr01	3314572	3315306
Potri.001G045700	Chr01	3318446	3321642
Potri.001G045800	Chr01	3337853	3343846
Potri.001G045900	Chr01	3385607	3387126
Potri.001G046000	Chr01	3395071	3398496
Potri.001G046100	Chr01	3412759	3415423
Potri.001G046200	Chr01	3427426	3427835
Potri.001G046300	Chr01	3427848	3429155
Potri.001G046400	Chr01	3452737	3455521
Potri.001G046500	Chr01	3461449	3472354
Potri.001G046600	Chr01	3478692	3480856
Potri.001G046700	Chr01	3482400	3483870
Potri.001G046800	Chr01	3490477	3493601
Potri.001G046900	Chr01	3492512	3496275
Potri.001G047000	Chr01	3496569	3497304
Potri.001G047100	Chr01	3497331	3502025
Potri.001G047200	Chr01	3504695	3512199
Potri.001G047300	Chr01	3512574	3513450
Potri.001G047400	Chr01	3513871	3517663
Potri.001G047500	Chr01	3525095	3526961
Potri.001G047600	Chr01	3528632	3531177
Potri.001G047700	Chr01	3531565	3534108
Potri.001G047800	Chr01	3540088	3542362
Potri.001G047900	Chr01	3543359	3548055
Potri.001G048000	Chr01	3553781	3555430
Potri.001G048100	Chr01	3557320	3563091
Potri.001G048200	Chr01	3566553	3567609
Potri.001G048300	Chr01	3576537	3582804
Potri.001G048400	Chr01	3588723	3589342
Potri.001G048500	Chr01	3591501	3595450
Potri.001G048600	Chr01	3598012	3598457
Potri.001G048700	Chr01	3608879	3616418
Potri.001G048800	Chr01	3655178	3662745
Potri.001G048900	Chr01	3680373	3687683
Potri.001G049000	Chr01	3691760	3698842
Potri.001G049100	Chr01	3703148	3709032
Potri.001G049200	Chr01	3710401	3719721
Potri.001G049300	Chr01	3732868	3736928
Potri.001G049400	Chr01	3742165	3751589
Potri.001G049500	Chr01	3763184	3764758
Potri.001G049600	Chr01	3772319	3774197
Potri.001G049700	Chr01	3781406	3782606
Potri.001G049800	Chr01	3789466	3794034
Potri.001G049900	Chr01	3795433	3799241
Potri.001G050000	Chr01	3798461	3808449
Potri.001G050100	Chr01	3820470	3823780
Potri.001G050200	Chr01	3831898	3836658
Potri.001G050300	Chr01	3837269	3851056
Potri.001G050400	Chr01	3856456	3859455
Potri.001G050500	Chr01	3857625	3857886
Potri.001G050600	Chr01	3859513	3862105
Potri.001G050700	Chr01	3866594	3876636
Potri.001G050800	Chr01	3876802	3878265
Potri.001G050900	Chr01	3879774	3881964
Potri.001G051000	Chr01	3883303	3884908
Potri.001G051100	Chr01	3885016	3885394
Potri.001G051200	Chr01	3885844	3891261
Potri.001G051300	Chr01	3892736	3895798
Potri.001G051400	Chr01	3896324	3902086
Potri.001G051500	Chr01	3907994	3910175
Potri.001G051600	Chr01	3915773	3918380
Potri.001G051700	Chr01	3921938	3927505
Potri.001G051800	Chr01	3928880	3933416
Potri.001G051900	Chr01	3935809	3941304
Potri.001G052000	Chr01	3951046	3956081
Potri.001G052100	Chr01	3958083	3962944
Potri.001G052200	Chr01	3968897	3969820
Potri.001G052300	Chr01	3989909	3995293
Potri.001G052400	Chr01	3997339	4001207
Potri.001G052500	Chr01	4007155	4010927
Potri.001G052600	Chr01	4013541	4014397
Potri.001G052700	Chr01	4017181	4017523
Potri.001G052800	Chr01	4020640	4021172
Potri.001G052900	Chr01	4022928	4023571
Potri.001G053000	Chr01	4037931	4043080
Potri.001G053100	Chr01	4049763	4050582
Potri.001G053200	Chr01	4063034	4063435
Potri.001G053300	Chr01	4067366	4067853
Potri.001G053400	Chr01	4069830	4075546
Potri.001G053500	Chr01	4086401	4088825
Potri.001G053600	Chr01	4093098	4098750
Potri.001G053700	Chr01	4099507	4100734
Potri.001G053800	Chr01	4100737	4104806
Potri.001G053900	Chr01	4107311	4108755
Potri.001G054000	Chr01	4108824	4109567
Potri.001G054100	Chr01	4111354	4112115
Potri.001G054200	Chr01	4115033	4117412
Potri.001G054300	Chr01	4120554	4120784
Potri.001G054400	Chr01	4122156	4127012
Potri.001G054500	Chr01	4130394	4134037
Potri.001G054600	Chr01	4134520	4137117
Potri.001G054700	Chr01	4139980	4144352
Potri.001G054800	Chr01	4151091	4154512
Potri.001G054900	Chr01	4167077	4171221
Potri.001G055000	Chr01	4173768	4174475
Potri.001G055100	Chr01	4174476	4178479
Potri.001G055200	Chr01	4182265	4187933
Potri.001G055300	Chr01	4189775	4191855
Potri.001G055400	Chr01	4192874	4193559
Potri.001G055500	Chr01	4194662	4196600
Potri.001G055600	Chr01	4200518	4201659
Potri.001G055700	Chr01	4213596	4216259
Potri.001G055800	Chr01	4223396	4223907
Potri.001G055900	Chr01	4224211	4230450
Potri.001G056000	Chr01	4230830	4236822
Potri.001G056100	Chr01	4243810	4249694
Potri.001G056200	Chr01	4250086	4252814
Potri.001G056300	Chr01	4262866	4264171
Potri.001G056400	Chr01	4265538	4266333
Potri.001G056500	Chr01	4268273	4272467
Potri.001G056600	Chr01	4277420	4278701
Potri.001G056700	Chr01	4281271	4283377
Potri.001G056800	Chr01	4315166	4317210
Potri.001G056900	Chr01	4318174	4318567
Potri.001G057000	Chr01	4323219	4323990
Potri.001G057100	Chr01	4331713	4336824
Potri.001G057200	Chr01	4337691	4341984
Potri.001G057300	Chr01	4344742	4346559
Potri.001G057400	Chr01	4366182	4373478
Potri.001G057500	Chr01	4377813	4380890
Potri.001G057600	Chr01	4380916	4381074
Potri.001G057700	Chr01	4381249	4382028
Potri.001G057800	Chr01	4383989	4392016
Potri.001G057900	Chr01	4398926	4399135
Potri.001G058000	Chr01	4404343	4405034
Potri.001G058100	Chr01	4408979	4411955
Potri.001G058200	Chr01	4417659	4429350
Potri.001G058300	Chr01	4424461	4425107
Potri.001G058400	Chr01	4444069	4450586
Potri.001G058500	Chr01	4471426	4472137
Potri.001G058600	Chr01	4478280	4482221
Potri.001G058700	Chr01	4493873	4500431
Potri.001G058800	Chr01	4503179	4509102
Potri.001G058900	Chr01	4518154	4525928
Potri.001G059000	Chr01	4530125	4533790
Potri.001G059100	Chr01	4535406	4538697
Potri.001G059200	Chr01	4559071	4559656
Potri.001G059300	Chr01	4559928	4561290
Potri.001G059400	Chr01	4560233	4561066
Potri.001G059500	Chr01	4567300	4569280
Potri.001G059600	Chr01	4571782	4573457
Potri.001G059700	Chr01	4576368	4579469
Potri.001G059800	Chr01	4581952	4582902
Potri.001G059900	Chr01	4592972	4597362
Potri.001G060000	Chr01	4606886	4608711
Potri.001G060100	Chr01	4614542	4619094
Potri.001G060200	Chr01	4625275	4629799
Potri.001G060300	Chr01	4631911	4637325
Potri.001G060400	Chr01	4645272	4646631
Potri.001G060500	Chr01	4649346	4650864
Potri.001G060600	Chr01	4652459	4652839
Potri.001G060700	Chr01	4662512	4664808
Potri.001G060800	Chr01	4675114	4680315
Potri.001G060900	Chr01	4680664	4683319
Potri.001G061000	Chr01	4686505	4688443
Potri.001G061100	Chr01	4702152	4705468
Potri.001G061200	Chr01	4717150	4719371
Potri.001G061300	Chr01	4726501	4726914
Potri.001G061400	Chr01	4738951	4744301
Potri.001G061500	Chr01	4748584	4756469
Potri.001G061600	Chr01	4757656	4760392
Potri.001G061700	Chr01	4773957	4775930
Potri.001G061800	Chr01	4779288	4782485
Potri.001G061900	Chr01	4790087	4792153
Potri.001G062000	Chr01	4798051	4799961
Potri.001G062100	Chr01	4817345	4820010
Potri.001G062200	Chr01	4821370	4822134
Potri.001G062300	Chr01	4834969	4836633
Potri.001G062400	Chr01	4837248	4837534
Potri.001G062500	Chr01	4842711	4845970
Potri.001G062600	Chr01	4850887	4853034
Potri.001G062700	Chr01	4883381	4892186
Potri.001G062800	Chr01	4895931	4897209
Potri.001G062900	Chr01	4901700	4903483
Potri.001G063000	Chr01	4937901	4939347
Potri.001G063100	Chr01	4946860	4948641
Potri.001G063200	Chr01	4977783	4979114
Potri.001G063300	Chr01	4984058	4989103
Potri.001G063400	Chr01	5006160	5006415
Potri.001G063500	Chr01	5014847	5015658
Potri.001G063600	Chr01	5016074	5017210
Potri.001G063700	Chr01	5021718	5026623
Potri.001G063800	Chr01	5034185	5034850
Potri.001G063900	Chr01	5035693	5039412
Potri.001G064000	Chr01	5046769	5047096
Potri.001G064100	Chr01	5048535	5053298
Potri.001G064200	Chr01	5067034	5068249
Potri.001G064300	Chr01	5071651	5073601
Potri.001G064400	Chr01	5080517	5081127
Potri.001G064500	Chr01	5081114	5083400
Potri.001G064600	Chr01	5086018	5090843
Potri.001G064700	Chr01	5105038	5106109
Potri.001G064800	Chr01	5135882	5136259
Potri.001G064900	Chr01	5136281	5140626
