Potra2n1c130	chr1	1390293	1391668
Potra2n1c131	chr1	1395434	1398637
Potra2n1c132	chr1	1399746	1404576
Potra2n1c133	chr1	1404915	1407156
Potra2n1c134	chr1	1410053	1410698
Potra2n1c135	chr1	1412583	1413776
Potra2n1c136	chr1	1416230	1423417
Potra2n1c137	chr1	1426122	1429121
Potra2n1c138	chr1	1436326	1437733
Potra2n1c139	chr1	1437490	1446805
Potra2n1c140	chr1	1437895	1438305
Potra2n1c141	chr1	1447267	1452088
Potra2n1c142	chr1	1456125	1461108
Potra2n1c143	chr1	1465764	1469859
Potra2n1c144	chr1	1479635	1481522
Potra2n1c145	chr1	1490848	1491953
Potra2n1c146	chr1	1521796	1530599
Potra2n1c147	chr1	1576774	1577408
Potra2n1c148	chr1	1699482	1704354
Potra2n1c149	chr1	1709058	1716239
Potra2n1c150	chr1	1717061	1725755
Potra2n1c151	chr1	1729059	1738321
Potra2n1c152	chr1	1747536	1753626
Potra2n1c153	chr1	1756579	1760023
Potra2n1c154	chr1	1761233	1767987
Potra2n1c155	chr1	1768955	1778720
Potra2n1c156	chr1	1780150	1781202
Potra2n1c157	chr1	1791390	1792119
Potra2n1c158	chr1	1815507	1816106
Potra2n1c159	chr1	1832400	1832651
Potra2n1c160	chr1	1832725	1833723
Potra2n1c161	chr1	1841155	1845123
Potra2n1c162	chr1	1847049	1847877
Potra2n1c163	chr1	1869448	1871309
Potra2n1c164	chr1	1869515	1871357
Potra2n1c165	chr1	1909096	1911047
Potra2n1c166	chr1	1909134	1911085
Potra2n1c167	chr1	1948391	1949191
Potra2n1c168	chr1	1968983	1973985
Potra2n1c169	chr1	1983227	1984443
Potra2n1c170	chr1	1986377	1994728
Potra2n1c171	chr1	1986705	1986953
Potra2n1c172	chr1	1997581	2002485
Potra2n1c173	chr1	2003314	2007749
Potra2n1c174	chr1	2010497	2019313
Potra2n1c175	chr1	2010760	2015356
Potra2n1c176	chr1	2028755	2033017
Potra2n1c177	chr1	2034687	2038766
Potra2n1c178	chr1	2039816	2040409
Potra2n1c179	chr1	2043552	2051676
Potra2n1c180	chr1	2050357	2051479
Potra2n1c181	chr1	2055641	2060315
Potra2n1c182	chr1	2063185	2064111
Potra2n1c183	chr1	2069135	2070331
Potra2n1c184	chr1	2076991	2077935
Potra2n1c185	chr1	2097617	2101848
Potra2n1c186	chr1	2106414	2113556
Potra2n1c187	chr1	2114761	2117279
Potra2n1c188	chr1	2118307	2124146
Potra2n1c189	chr1	2125153	2130302
Potra2n1c190	chr1	2130347	2132350
Potra2n1c191	chr1	2132363	2133738
Potra2n1c192	chr1	2135328	2138112
Potra2n1c193	chr1	2141005	2146909
Potra2n1c194	chr1	2142257	2143184
Potra2n1c195	chr1	2147103	2149223
Potra2n1c196	chr1	2153170	2154140
Potra2n1c197	chr1	2156140	2157385
Potra2n1c198	chr1	2158219	2162011
Potra2n1c199	chr1	2191011	2193872
Potra2n1c200	chr1	2203710	2212276
Potra2n1c201	chr1	2212949	2217339
Potra2n1c202	chr1	2217594	2221786
Potra2n1c203	chr1	2223397	2226770
Potra2n1c204	chr1	2231247	2233880
Potra2n1c205	chr1	2236376	2244573
Potra2n1c206	chr1	2245635	2247839
Potra2n1c207	chr1	2254577	2259650
Potra2n1c208	chr1	2260949	2263883
Potra2n1c209	chr1	2264370	2268673
Potra2n1c210	chr1	2268630	2273469
Potra2n1c211	chr1	2275013	2279029
Potra2n1c212	chr1	2281945	2282924
Potra2n1c213	chr1	2283182	2284312
Potra2n1c214	chr1	2288242	2294239
Potra2n1c215	chr1	2300302	2305886
Potra2n1c216	chr1	2303923	2307941
Potra2n1c217	chr1	2310637	2317121
Potra2n1c218	chr1	2317323	2317985
Potra2n1c219	chr1	2320262	2321062
Potra2n1c220	chr1	2327418	2328251
Potra2n1c221	chr1	2330953	2339889
Potra2n1c222	chr1	2340239	2351467
Potra2n1c223	chr1	2355832	2357573
Potra2n1c224	chr1	2364742	2368845
Potra2n1c225	chr1	2390859	2396529
Potra2n1c226	chr1	2398396	2408029
Potra2n1c227	chr1	2407370	2409563
Potra2n1c228	chr1	2412896	2423291
Potra2n1c229	chr1	2429299	2434873
Potra2n1c230	chr1	2445025	2448180
Potra2n1c231	chr1	2454395	2460273
Potra2n1c232	chr1	2466792	2472605
Potra2n1c233	chr1	2473182	2475645
Potra2n1c234	chr1	2477983	2478231
Potra2n1c235	chr1	2482858	2485470
Potra2n1c236	chr1	2485968	2489209
Potra2n1c237	chr1	2491194	2498239
Potra2n1c238	chr1	2498649	2499173
Potra2n1c239	chr1	2516972	2519701
Potra2n1c240	chr1	2522097	2527895
Potra2n1c241	chr1	2524265	2538798
Potra2n1c242	chr1	2543418	2543696
Potra2n1c243	chr1	2550497	2550901
Potra2n1c244	chr1	2558991	2568259
Potra2n1c245	chr1	2570807	2573745
Potra2n1c246	chr1	2574348	2576772
Potra2n1c247	chr1	2578046	2595527
Potra2n1c248	chr1	2598645	2606846
Potra2n1c249	chr1	2606897	2608063
Potra2n1c250	chr1	2608951	2610668
Potra2n1c251	chr1	2611906	2616783
Potra2n1c252	chr1	2616454	2621762
Potra2n1c253	chr1	2626294	2644208
Potra2n1c254	chr1	2646373	2654897
Potra2n1c255	chr1	2657515	2659869
Potra2n1c256	chr1	2666263	2683081
Potra2n1c257	chr1	2684597	2692780
Potra2n1c258	chr1	2697158	2699623
Potra2n1c259	chr1	2700407	2702513
Potra2n1c260	chr1	2702324	2712878
Potra2n1c261	chr1	2717075	2722119
Potra2n1c262	chr1	2723355	2724143
Potra2n1c263	chr1	2729506	2734158
Potra2n1c264	chr1	2737552	2751771
Potra2n1c265	chr1	2752104	2752658
Potra2n1c266	chr1	2755848	2756870
Potra2n1c267	chr1	2773196	2775988
Potra2n1c268	chr1	2779791	2786346
Potra2n1c269	chr1	2787989	2793423
Potra2n1c270	chr1	2793730	2796327
Potra2n1c271	chr1	2802940	2809572
Potra2n1c272	chr1	2814007	2821110
Potra2n1c273	chr1	2821751	2826774
Potra2n1c274	chr1	2829007	2830911
Potra2n1c275	chr1	2835361	2837610
Potra2n1c276	chr1	2839186	2844059
Potra2n1c277	chr1	2844771	2845079
Potra2n1c278	chr1	2845232	2846745
Potra2n1c279	chr1	2847845	2849866
Potra2n1c280	chr1	2855166	2856377
Potra2n1c281	chr1	2860867	2872664
Potra2n1c282	chr1	2873473	2878976
Potra2n1c283	chr1	2879334	2880449
Potra2n1c284	chr1	2882243	2885842
Potra2n1c285	chr1	2888268	2888917
Potra2n1c286	chr1	2889675	2890996
Potra2n1c287	chr1	2893680	2894795
Potra2n1c288	chr1	2898385	2899500
Potra2n1c289	chr1	2901449	2902570
Potra2n1c290	chr1	2903673	2906946
Potra2n1c291	chr1	2909091	2910191
Potra2n1c292	chr1	2911808	2914304
Potra2n1c293	chr1	2922537	2925485
Potra2n1c294	chr1	2922540	2925696
Potra2n1c295	chr1	2928893	2931194
Potra2n1c296	chr1	2931313	2936990
Potra2n1c297	chr1	2937807	2941156
Potra2n1c298	chr1	2944249	2945073
Potra2n1c299	chr1	2945480	2949895
Potra2n1c300	chr1	2951431	2956050
Potra2n1c301	chr1	2961874	2982233
Potra2n1c302	chr1	2982325	2986548
Potra2n1c303	chr1	2989426	2990533
Potra2n1c304	chr1	2992460	2994093
Potra2n1c305	chr1	2997820	2998287
Potra2n1c306	chr1	3001749	3003862
Potra2n1c307	chr1	3006539	3010597
Potra2n1c308	chr1	3014050	3021494
Potra2n1c309	chr1	3021319	3043987
Potra2n1c310	chr1	3048854	3051818
Potra2n1c311	chr1	3053716	3054759
Potra2n1c312	chr1	3056479	3061719
Potra2n1c313	chr1	3064769	3068184
Potra2n1c314	chr1	3071432	3072322
Potra2n1c315	chr1	3079296	3090450
Potra2n1c316	chr1	3100938	3106388
Potra2n1c317	chr1	3109350	3113167
Potra2n1c318	chr1	3116195	3116479
Potra2n1c319	chr1	3117216	3118286
Potra2n1c320	chr1	3118830	3120356
Potra2n1c321	chr1	3185741	3228238
Potra2n1c322	chr1	3224208	3224546
Potra2n1c323	chr1	3243732	3250183
Potra2n1c324	chr1	3251744	3252936
Potra2n1c325	chr1	3254348	3255521
Potra2n1c326	chr1	3265095	3265463
Potra2n1c327	chr1	3290708	3292285
Potra2n1c328	chr1	3298913	3303863
Potra2n1c329	chr1	3336550	3361513
Potra2n1c330	chr1	3353720	3354670
Potra2n1c331	chr1	3369992	3373351
Potra2n1c332	chr1	3374531	3377021
Potra2n1c333	chr1	3375989	3377415
Potra2n1c334	chr1	3383978	3389895
Potra2n1c335	chr1	3393558	3398204
Potra2n1c336	chr1	3400498	3400911
Potra2n1c337	chr1	3401728	3409832
Potra2n1c338	chr1	3405860	3409851
Potra2n1c339	chr1	3420842	3428528
Potra2n1c340	chr1	3425247	3428549
Potra2n1c341	chr1	3430137	3435646
Potra2n1c342	chr1	3439028	3440000
Potra2n1c343	chr1	3444062	3445207
Potra2n1c344	chr1	3454226	3455865
Potra2n1c345	chr1	3455895	3459554
Potra2n1c346	chr1	3462613	3466143
Potra2n1c347	chr1	3462883	3466440
Potra2n1c348	chr1	3467358	3470957
Potra2n1c349	chr1	3471059	3473139
Potra2n1c350	chr1	3475449	3477608
Potra2n1c351	chr1	3476218	3480840
Potra2n1c352	chr1	3493364	3500910
Potra2n1c353	chr1	3502527	3504963
Potra2n1c354	chr1	3505859	3511256
Potra2n1c355	chr1	3510772	3514285
Potra2n1c356	chr1	3514613	3517949
Potra2n1c357	chr1	3518868	3524259
Potra2n1c358	chr1	3532186	3534853
Potra2n1c359	chr1	3539587	3546135
Potra2n1c360	chr1	3550171	3556868
Potra2n1c361	chr1	3555824	3556132
Potra2n1c362	chr1	3567477	3570802
Potra2n1c363	chr1	4013105	4016373
Potra2n1c364	chr1	4013127	4019480
Potra2n1c365	chr1	4022082	4026366
Potra2n1c366	chr1	4027415	4030806
Potra2n1c367	chr1	4042338	4047781
Potra2n1c368	chr1	4042704	4043195
Potra2n1c369	chr1	4048081	4048721
Potra2n1c370	chr1	4054633	4062055
Potra2n1c371	chr1	4061969	4077490
Potra2n1c372	chr1	4090632	4095477
Potra2n1c373	chr1	4099980	4102489
Potra2n1c374	chr1	4105050	4135607
Potra2n1c375	chr1	4138846	4139211
Potra2n1c376	chr1	4159734	4162221
Potra2n1c377	chr1	4185488	4187768
Potra2n1c378	chr1	4189681	4191092
Potra2n1c379	chr1	4197703	4203581
Potra2n1c380	chr1	4199394	4203985
Potra2n1c381	chr1	4204265	4209048
Potra2n1c382	chr1	4209694	4219223
Potra2n1c383	chr1	4219007	4223101
Potra2n1c384	chr1	4230375	4231301
Potra2n1c385	chr1	4233076	4236991
Potra2n1c386	chr1	4242661	4245543
Potra2n1c387	chr1	4246784	4252429
Potra2n1c388	chr1	4257802	4259401
Potra2n1c389	chr1	4261791	4268113
Potra2n1c390	chr1	4272823	4273964
Potra2n1c391	chr1	4279556	4286056
Potra2n1c392	chr1	4290215	4294917
Potra2n1c393	chr1	4301360	4303140
Potra2n1c394	chr1	4312982	4320886
Potra2n1c395	chr1	4348858	4375165
Potra2n1c396	chr1	4379472	4379813
Potra2n1c397	chr1	4389274	4439237
Potra2n1c398	chr1	4450568	4456805
Potra2n1c399	chr1	4460219	4471388
Potra2n1c400	chr1	4477210	4479185
Potra2n1c401	chr1	4480296	4483240
Potra2n1c402	chr1	4487510	4487737
Potra2n1c403	chr1	4492159	4492575
Potra2n1c404	chr1	4499142	4503834
Potra2n1c405	chr1	4503820	4517334
Potra2n1c406	chr1	4503877	4508550
Potra2n1c407	chr1	4528595	4532706
Potra2n1c408	chr1	4534318	4540003
Potra2n1c409	chr1	4540644	4554086
Potra2n1c410	chr1	4559057	4564824
Potra2n1c411	chr1	4562231	4564888
Potra2n1c412	chr1	4570647	4582631
Potra2n1c413	chr1	4583725	4585112
Potra2n1c414	chr1	4587271	4589141
Potra2n1c415	chr1	4589577	4595266
Potra2n1c416	chr1	4596745	4600532
Potra2n1c417	chr1	4600880	4606959
Potra2n1c418	chr1	4611326	4613476
Potra2n1c419	chr1	4624495	4628425
Potra2n1c420	chr1	4642379	4648166
Potra2n1c421	chr1	4650079	4652056
Potra2n1c422	chr1	4651465	4663519
Potra2n1c423	chr1	4672560	4678817
Potra2n1c424	chr1	4680307	4684857
Potra2n1c425	chr1	4706607	4712870
Potra2n1c426	chr1	4713352	4717934
Potra2n1c427	chr1	4725364	4727719
Potra2n1c428	chr1	4727744	4728878
Potra2n1c429	chr1	4734014	4735271
Potra2n1c430	chr1	4739310	4739675
Potra2n1c431	chr1	4742483	4743257
Potra2n1c432	chr1	4745131	4746313
Potra2n1c433	chr1	4751726	4757133
Potra2n1c434	chr1	4765769	4766146
Potra2n1c435	chr1	4778900	4779319
Potra2n1c436	chr1	4780258	4786790
Potra2n1c437	chr1	4793678	4800431
Potra2n1c438	chr1	4805250	4813555
Potra2n1c439	chr1	4812835	4833919
Potra2n1c440	chr1	4818505	4826282
Potra2n1c441	chr1	4827881	4828698
Potra2n1c442	chr1	4841783	4842526
Potra2n1c443	chr1	4844612	4845373
Potra2n1c444	chr1	4848199	4849542
Potra2n1c445	chr1	4856391	4861726
Potra2n1c446	chr1	4867620	4871430
Potra2n1c447	chr1	4871322	4874506
Potra2n1c448	chr1	4877004	4882865
Potra2n1c449	chr1	4885869	4889782
Potra2n1c450	chr1	4899255	4903937
Potra2n1c451	chr1	4906257	4911836
Potra2n1c452	chr1	4906481	4906918
Potra2n1c453	chr1	4914873	4922661
Potra2n1c454	chr1	4924466	4927827
Potra2n1c455	chr1	4927735	4928010
Potra2n1c456	chr1	4929740	4931681
Potra2n1c457	chr1	4932625	4933086
Potra2n1c458	chr1	4936716	4940109
Potra2n1c459	chr1	4949511	4956399
Potra2n1c460	chr1	4949820	4961667
Potra2n1c461	chr1	4969255	4975655
Potra2n1c462	chr1	4975593	4978552
Potra2n1c463	chr1	4988312	4989169
Potra2n1c464	chr1	4990929	4997895
Potra2n1c465	chr1	4999082	5001715
Potra2n1c466	chr1	5003281	5004659
Potra2n1c467	chr1	5005980	5009940
Potra2n1c468	chr1	5008604	5010476
Potra2n1c469	chr1	5057648	5060192
Potra2n1c470	chr1	5076018	5080804
Potra2n1c471	chr1	5082120	5090809
Potra2n1c472	chr1	5094108	5094645
Potra2n1c473	chr1	5114248	5121892
Potra2n1c474	chr1	5125185	5129849
Potra2n1c475	chr1	5125199	5129722
Potra2n1c476	chr1	5132461	5141375
Potra2n1c477	chr1	5146154	5146363
Potra2n1c478	chr1	5157159	5160164
Potra2n1c479	chr1	5162093	5162815
Potra2n1c480	chr1	5166399	5169243
Potra2n1c481	chr1	5166411	5177950
Potra2n1c482	chr1	5185752	5192491
Potra2n1c483	chr1	5216133	5216465
Potra2n1c484	chr1	5221876	5226168
Potra2n1c485	chr1	5235270	5242539
Potra2n1c486	chr1	5244546	5249133
Potra2n1c487	chr1	5263140	5272204
Potra2n1c488	chr1	5274145	5282046
Potra2n1c489	chr1	5279811	5284547
Potra2n1c490	chr1	5296105	5296944
Potra2n1c491	chr1	5301568	5303775
Potra2n1c492	chr1	5310745	5314940
Potra2n1c493	chr1	5317074	5317574
Potra2n1c494	chr1	5323344	5328202
Potra2n1c495	chr1	5336561	5338882
Potra2n1c496	chr1	5344331	5348981
Potra2n1c497	chr1	5354572	5359223
Potra2n1c498	chr1	5360367	5366498
Potra2n1c499	chr1	5376723	5377214
Potra2n1c500	chr1	5379444	5382145
Potra2n1c501	chr1	5383154	5383534
Potra2n1c502	chr1	5390994	5393012
Potra2n1c503	chr1	5407263	5412551
Potra2n1c504	chr1	5412870	5415745
Potra2n1c505	chr1	5420574	5424629
Potra2n1c506	chr1	5429448	5433460
Potra2n1c507	chr1	5444434	5447636
Potra2n1c508	chr1	5457582	5465254
Potra2n1c509	chr1	5468906	5484912
Potra2n1c510	chr1	5484122	5487591
Potra2n1c511	chr1	5499656	5502849
Potra2n1c512	chr1	5504997	5509528
Potra2n1c513	chr1	5522463	5524608
Potra2n1c514	chr1	5535610	5538239
Potra2n1c515	chr1	5553840	5556652
Potra2n1c516	chr1	5558556	5558809
Potra2n1c517	chr1	5563253	5566562
Potra2n1c518	chr1	5578934	5581212
Potra2n1c519	chr1	5606944	5620869
Potra2n1c520	chr1	5615758	5620864
Potra2n1c521	chr1	5629803	5632053
Potra2n1c522	chr1	5647958	5655716
Potra2n1c523	chr1	5656642	5657682
Potra2n1c524	chr1	5656820	5658238
Potra2n1c525	chr1	5657712	5657990
Potra2n1c526	chr1	5659056	5667976
Potra2n1c527	chr1	5677222	5680483
Potra2n1c528	chr1	5686508	5691401
Potra2n1c529	chr1	5698662	5701252
Potra2n1c530	chr1	5706508	5713245
Potra2n1c531	chr1	5720831	5722986
Potra2n1c532	chr1	5725957	5726226
Potra2n1c533	chr1	5732480	5734851
Potra2n1c534	chr1	5742736	5753921
Potra2n1c535	chr1	5762104	5764638
Potra2n1c536	chr1	5771331	5773368
Potra2n1c537	chr1	5783385	5792375
Potra2n1c538	chr1	5783874	5784942
Potra2n1c539	chr1	5795734	5799741
Potra2n1c540	chr1	5811419	5812099
Potra2n1c541	chr1	5824325	5827680
Potra2n1c542	chr1	5841991	5846851
Potra2n1c543	chr1	5856415	5861491
Potra2n1c544	chr1	5861428	5867570
Potra2n1c545	chr1	5861536	5864472
Potra2n1c546	chr1	5879119	5883916
Potra2n1c547	chr1	5887841	5891950
Potra2n1c548	chr1	5892847	5899420
Potra2n1c549	chr1	5896515	5899544
Potra2n1c550	chr1	5903261	5907818
Potra2n1c551	chr1	5909943	5916572
Potra2n1c552	chr1	5913600	5918525
Potra2n1c553	chr1	5922714	5931602
Potra2n1c554	chr1	5937397	5941026
Potra2n1c555	chr1	5951447	5954585
Potra2n1c556	chr1	5959255	5962268
Potra2n1c557	chr1	5961048	5962056
Potra2n1c558	chr1	5977988	5978861
Potra2n1c559	chr1	5980698	5986350
Potra2n1c560	chr1	5998206	6003493
Potra2n1c561	chr1	6008799	6017352
Potra2n1c562	chr1	6018721	6021364
Potra2n1c563	chr1	6020857	6027185
Potra2n1c564	chr1	6029104	6031372
Potra2n1c565	chr1	6032387	6035400
Potra2n1c566	chr1	6036294	6037346
Potra2n1c567	chr1	6043607	6052568
Potra2n1c568	chr1	6066162	6066965
Potra2n1c569	chr1	6076046	6080189
Potra2n1c570	chr1	6086794	6091619
Potra2n1c571	chr1	6102227	6105463
Potra2n1c572	chr1	6107520	6108104
Potra2n1c573	chr1	6115256	6125781
Potra2n1c574	chr1	6115976	6130997
Potra2n1c575	chr1	6137593	6144602
Potra2n1c576	chr1	6147741	6150044
Potra2n1c577	chr1	6151589	6157163
Potra2n1c578	chr1	6159479	6162613
Potra2n1c579	chr1	6165311	6168385
Potra2n1c580	chr1	6170844	6176361
Potra2n1c581	chr1	6176704	6182540
Potra2n1c582	chr1	6176787	6180938
Potra2n1c583	chr1	6184673	6189081
Potra2n1c584	chr1	6189164	6194347
Potra2n1c585	chr1	6193693	6195981
Potra2n1c586	chr1	6198729	6205066
Potra2n1c587	chr1	6198729	6210824
Potra2n1c588	chr1	6238253	6244895
Potra2n1c589	chr1	6245811	6252167
Potra2n1c590	chr1	6246083	6246646
Potra2n1c591	chr1	6253666	6259551
Potra2n1c592	chr1	6256378	6258726
Potra2n1c593	chr1	6265178	6269051
Potra2n1c594	chr1	6272388	6275110
Potra2n1c595	chr1	6274901	6281242
Potra2n1c596	chr1	6285461	6288279
Potra2n1c597	chr1	6294390	6301727
Potra2n1c598	chr1	6307943	6309229
Potra2n1c599	chr1	6317236	6323731
Potra2n1c600	chr1	6323801	6326440
Potra2n1c601	chr1	6337814	6341274
Potra2n1c602	chr1	6350502	6353912
Potra2n1c603	chr1	6360513	6365453
Potra2n1c604	chr1	6369146	6372714
Potra2n1c605	chr1	6387291	6388681
Potra2n1c606	chr1	6392625	6402817
Potra2n1c607	chr1	6404129	6405957
Potra2n1c608	chr1	6412273	6414765
Potra2n1c609	chr1	6422100	6427972
Potra2n1c610	chr1	6429068	6435361
Potra2n1c611	chr1	6436914	6439574
Potra2n1c612	chr1	6447494	6454892
Potra2n1c613	chr1	6452755	6454515
Potra2n1c614	chr1	6455034	6460882
Potra2n1c615	chr1	6465791	6491046
Potra2n1c616	chr1	6496324	6508594
Potra2n1c617	chr1	6515746	6524487
Potra2n1c618	chr1	6559462	6561733
Potra2n1c619	chr1	6563035	6575425
Potra2n1c620	chr1	6580701	6581931
Potra2n1c621	chr1	6603838	6618837
Potra2n1c622	chr1	6620090	6626644
Potra2n1c623	chr1	6642044	6643822
Potra2n1c624	chr1	6650619	6652209
Potra2n1c625	chr1	6656979	6666580
Potra2n1c626	chr1	6677015	6677529
Potra2n1c627	chr1	6683340	6689431
Potra2n1c628	chr1	6694566	6695289
Potra2n1c629	chr1	6713502	6716265
Potra2n1c630	chr1	6722310	6724362
Potra2n1c631	chr1	6732634	6733584
Potra2n1c632	chr1	6736912	6742219
Potra2n1c633	chr1	6754843	6771609
Potra2n1c634	chr1	6773635	6775668
Potra2n1c635	chr1	6775246	6781099
Potra2n1c636	chr1	6781286	6784892
Potra2n1c637	chr1	6788558	6796296
Potra2n1c638	chr1	6788790	6789561
Potra2n1c639	chr1	6807708	6810558
Potra2n1c640	chr1	6810873	6811190
Potra2n1c641	chr1	6811912	6824381
Potra2n1c642	chr1	6833544	6843620
Potra2n1c643	chr1	6845028	6845735
Potra2n1c644	chr1	6851808	6852874
Potra2n1c645	chr1	6852024	6853250
Potra2n1c646	chr1	6861520	6862757
Potra2n1c647	chr1	6871499	6872503
Potra2n1c648	chr1	6875758	6877792
Potra2n1c649	chr1	6881991	6890762
Potra2n1c650	chr1	6899482	6901818
Potra2n1c651	chr1	6905311	6909516
Potra2n1c652	chr1	6914010	6914695
Potra2n1c653	chr1	6914928	6917263
Potra2n1c654	chr1	6919466	6921134
Potra2n1c655	chr1	6921172	6921908
Potra2n1c656	chr1	6931503	6933148
Potra2n1c657	chr1	6938294	6939502
Potra2n1c658	chr1	6941702	6945272
Potra2n1c659	chr1	6946011	6951618
Potra2n1c660	chr1	6953543	6956551
Potra2n1c661	chr1	6972855	6975966
Potra2n1c662	chr1	6976755	6977605
Potra2n1c663	chr1	6979595	6987135
Potra2n1c664	chr1	6988737	6997011
Potra2n1c665	chr1	7001011	7004558
Potra2n1c666	chr1	7012142	7020371
Potra2n1c667	chr1	7021209	7025182
Potra2n1c668	chr1	7027196	7029338
Potra2n1c669	chr1	7030488	7032518
Potra2n1c670	chr1	7032083	7032613
Potra2n1c671	chr1	7032772	7033597
Potra2n1c672	chr1	7035799	7039365
Potra2n1c673	chr1	7053966	7054718
Potra2n1c674	chr1	7061789	7063665
Potra2n1c675	chr1	7072633	7076007
Potra2n1c676	chr1	7079303	7082499
Potra2n1c677	chr1	7083793	7091905
