Chr09	Chr09	86.13	137	19	0	439	575	3716197	3716333	6e-25	121.4
Chr09	Chr09	86.13	137	19	0	439	575	3716542	3716678	6e-25	121.4
Chr09	Chr09	86.13	137	19	0	439	575	3855429	3855565	6e-25	121.4
Chr09	Chr09	86.13	137	19	0	439	575	3855501	3855637	6e-25	121.4
Chr09	Chr09	86.13	137	19	0	439	575	3855789	3855925	6e-25	121.4
Chr09	Chr09	84.62	156	24	0	943	1098	26671019	26671174	3e-24	119.4
Chr09	Chr09	84.62	156	24	0	943	1098	29172795	29172950	3e-24	119.4
Chr09	Chr09	85.93	135	19	0	439	573	3720591	3720725	1e-23	117.5
Chr09	Chr09	85.40	137	20	0	439	575	3691926	3692062	2e-22	113.5
Chr09	Chr09	85.40	137	20	0	439	575	3692718	3692854	2e-22	113.5
Chr09	Chr09	85.40	137	20	0	439	575	3716686	3716822	2e-22	113.5
Chr09	Chr09	85.40	137	20	0	439	575	3720375	3720511	2e-22	113.5
Chr09	Chr09	85.40	137	20	0	439	575	3854997	3855133	2e-22	113.5
Chr09	Chr09	85.40	137	20	0	439	575	3855141	3855277	2e-22	113.5
Chr09	Chr09	85.71	133	19	0	443	575	3856009	3856141	2e-22	113.5
Chr09	Chr09	80.89	314	47	13	2576	2876	26586846	26587159	2e-22	113.5
Chr09	Chr09	85.40	137	20	0	1015	1151	26680546	26680682	2e-22	113.5
Chr09	Chr09	89.58	96	10	0	2766	2861	26567211	26567306	6e-22	111.5
Chr09	Chr09	87.39	111	14	0	574	684	26671722	26671832	2e-21	109.5
Chr09	Chr09	85.40	137	19	1	439	575	3716054	3716189	4e-20	105.6
Chr09	Chr09	84.96	133	20	0	443	575	3854569	3854701	4e-20	105.6
Chr09	Chr09	84.44	135	21	0	439	573	3588046	3588180	6e-19	101.6
Chr09	Chr09	85.06	154	19	4	2576	2725	26567311	26567464	6e-19	101.6
Chr09	Chr09	79.51	283	58	0	960	1242	26671019	26671301	6e-19	101.6
Chr09	Chr09	79.51	283	58	0	960	1242	29172795	29173077	6e-19	101.6
Chr09	Chr09	84.21	133	21	0	443	575	3692434	3692566	9e-18	97.6
Chr09	Chr09	83.94	137	22	0	439	575	3692574	3692710	9e-18	97.6
Chr09	Chr09	85.40	137	18	2	439	575	3715983	3716117	9e-18	97.6
Chr09	Chr09	83.94	137	22	0	439	575	3716269	3716405	9e-18	97.6
Chr09	Chr09	83.94	137	22	0	439	575	3716614	3716750	9e-18	97.6
Chr09	Chr09	83.94	137	22	0	439	575	3716902	3717038	9e-18	97.6
Chr09	Chr09	83.94	137	22	0	439	575	3716974	3717110	9e-18	97.6
Chr09	Chr09	83.94	137	22	0	439	575	3720447	3720583	9e-18	97.6
Chr09	Chr09	83.94	137	22	0	439	575	3720519	3720655	9e-18	97.6
Chr09	Chr09	83.94	137	22	0	439	575	3855573	3855709	9e-18	97.6
Chr09	Chr09	84.21	133	21	0	443	575	3855649	3855781	9e-18	97.6
Chr09	Chr09	93.85	65	4	0	511	575	26588342	26588406	9e-18	97.6
Chr09	Chr09	83.94	137	22	0	439	575	26671110	26671246	9e-18	97.6
Chr09	Chr09	79.26	323	63	4	1718	2040	26683877	26684195	9e-18	97.6
Chr09	Chr09	83.94	137	22	0	439	575	29172886	29173022	9e-18	97.6
Chr09	Chr09	83.97	131	21	0	439	569	3692070	3692200	1e-16	93.7
Chr09	Chr09	89.16	83	9	0	1015	1097	26588324	26588406	1e-16	93.7
Chr09	Chr09	80.69	202	39	0	2135	2336	3687326	3687527	6e-16	91.7
Chr09	Chr09	85.09	114	17	0	462	575	3716493	3716606	6e-16	91.7
Chr09	Chr09	81.62	185	32	2	1766	1950	29566568	29566750	6e-16	91.7
Chr09	Chr09	79.58	284	55	3	1757	2040	3515003	3515283	2e-15	89.7
Chr09	Chr09	83.21	137	23	0	439	575	3588116	3588252	2e-15	89.7
Chr09	Chr09	83.21	137	23	0	439	575	3691854	3691990	2e-15	89.7
Chr09	Chr09	85.32	109	16	0	2	110	26570347	26570455	2e-15	89.7
Chr09	Chr09	79.61	304	58	4	1727	2030	26593095	26593394	2e-15	89.7
Chr09	Chr09	83.21	137	23	0	1015	1151	29179305	29179441	2e-15	89.7
Chr09	Chr09	82.96	135	23	0	439	573	3587902	3588036	4e-14	85.7
Chr09	Chr09	81.94	155	28	0	1087	1241	26680528	26680682	4e-14	85.7
Chr09	Chr09	81.93	166	29	1	1876	2040	3852166	3852331	1e-13	83.8
Chr09	Chr09	84.76	105	16	0	3029	3133	3582717	3582821	6e-13	81.8
Chr09	Chr09	82.71	133	23	0	443	575	3692650	3692782	6e-13	81.8
Chr09	Chr09	82.71	133	23	0	443	575	3693010	3693142	6e-13	81.8
Chr09	Chr09	82.48	137	24	0	439	575	3720663	3720799	6e-13	81.8
Chr09	Chr09	82.48	137	24	0	439	575	26671038	26671174	6e-13	81.8
Chr09	Chr09	80.66	181	35	0	395	575	26671182	26671362	6e-13	81.8
Chr09	Chr09	82.48	137	24	0	439	575	29172814	29172950	6e-13	81.8
Chr09	Chr09	80.66	181	35	0	395	575	29172958	29173138	6e-13	81.8
Chr09	Chr09	86.75	83	11	0	1231	1313	26671452	26671534	9e-12	77.8
Chr09	Chr09	86.75	83	11	0	1231	1313	29173228	29173310	9e-12	77.8
Chr09	Chr09	86.41	103	12	2	78	180	29173497	29173597	9e-12	77.8
Chr09	Chr09	81.29	155	29	0	1087	1241	29179287	29179441	9e-12	77.8
Chr09	Chr09	78.30	364	74	5	1973	2336	3559406	3559764	3e-11	75.8
Chr09	Chr09	82.19	146	25	1	1886	2031	3590577	3590721	3e-11	75.8
Chr09	Chr09	81.33	166	30	1	1876	2040	3689593	3689758	3e-11	75.8
Chr09	Chr09	81.75	137	25	0	439	575	3692286	3692422	1e-10	73.8
Chr09	Chr09	81.75	137	25	0	439	575	3716341	3716477	1e-10	73.8
Chr09	Chr09	89.23	65	7	0	439	503	3856077	3856141	1e-10	73.8
Chr09	Chr09	89.23	65	7	0	1231	1295	26588342	26588406	1e-10	73.8
Chr09	Chr09	89.23	65	7	0	511	575	26671470	26671534	1e-10	73.8
Chr09	Chr09	89.23	65	7	0	511	575	29173246	29173310	1e-10	73.8
Chr09	Chr09	90.77	65	5	1	586	650	29173530	29173593	1e-10	73.8
Chr09	Chr09	79.89	184	37	0	1859	2042	3686245	3686428	5e-10	71.9
Chr09	Chr09	85.23	88	13	0	439	526	3720735	3720822	5e-10	71.9
Chr09	Chr09	84.00	100	16	0	3038	3137	26750157	26750256	5e-10	71.9
Chr09	Chr09	79.59	196	40	0	1255	1450	29178934	29179129	5e-10	71.9
Chr09	Chr09	83.84	99	16	0	2396	2494	26678987	26679085	2e-09	69.9
Chr09	Chr09	79.57	186	38	0	1857	2042	3742081	3742266	8e-09	67.9
Chr09	Chr09	80.12	161	26	6	1530	1684	29178625	29178785	8e-09	67.9
Chr09	Chr09	88.71	62	7	0	3219	3280	29254253	29254314	8e-09	67.9
Chr09	Chr09	81.02	137	26	0	439	575	3692142	3692278	3e-08	65.9
Chr09	Chr09	83.51	97	16	0	479	575	3692254	3692350	3e-08	65.9
Chr09	Chr09	95.12	41	2	0	574	614	26570347	26570387	3e-08	65.9
Chr09	Chr09	87.50	72	7	2	1886	1957	26571994	26572063	3e-08	65.9
Chr09	Chr09	85.71	77	11	0	3062	3138	26781467	26781543	3e-08	65.9
Chr09	Chr09	100.00	33	0	0	996	1028	26788615	26788647	3e-08	65.9
Chr09	Chr09	85.71	77	11	0	3062	3138	29231583	29231659	3e-08	65.9
Chr09	Chr09	85.00	80	12	0	3057	3136	3688118	3688197	1e-07	63.9
Chr09	Chr09	84.09	88	14	0	1208	1295	3691831	3691918	1e-07	63.9
Chr09	Chr09	85.00	80	12	0	1228	1307	26568930	26569009	1e-07	63.9
Chr09	Chr09	79.76	168	34	0	1257	1424	26680201	26680368	1e-07	63.9
Chr09	Chr09	97.22	36	1	0	1210	1245	26744997	26745032	1e-07	63.9
Chr09	Chr09	97.22	36	1	0	1210	1245	29252045	29252080	1e-07	63.9
Chr09	Chr09	83.16	95	16	0	942	1036	3717045	3717139	5e-07	61.9
Chr09	Chr09	86.36	66	9	0	510	575	3588188	3588253	2e-06	60.0
Chr09	Chr09	82.98	94	16	0	439	532	3588373	3588466	2e-06	60.0
Chr09	Chr09	80.12	166	32	1	1876	2040	3713860	3714025	2e-06	60.0
Chr09	Chr09	83.72	86	14	0	2410	2495	26567520	26567605	2e-06	60.0
Chr09	Chr09	83.53	85	14	0	491	575	3692410	3692494	8e-06	58.0
Chr09	Chr09	84.93	73	11	0	1074	1146	26568947	26569019	8e-06	58.0
Chr09	Chr09	89.80	49	5	0	1402	1450	26588259	26588307	8e-06	58.0
Chr09	Chr09	81.25	112	15	6	1579	1684	26679860	26679971	8e-06	58.0
Chr09	Chr09	83.53	85	14	0	1211	1295	26680546	26680630	8e-06	58.0
Chr09	Chr09	94.59	37	2	0	1212	1248	26788615	26788651	8e-06	58.0
Chr09	Chr09	86.15	65	9	0	1231	1295	29179377	29179441	8e-06	58.0
Chr09	Chr09	84.21	76	12	0	2141	2216	26585810	26585885	3e-05	56.0
Chr09	Chr09	86.67	60	8	0	393	452	26680381	26680440	3e-05	56.0
Chr09	Chr09	94.44	36	2	0	1210	1245	26745069	26745104	3e-05	56.0
Chr09	Chr09	96.88	32	1	0	1068	1099	26788615	26788646	3e-05	56.0
Chr09	Chr09	85.94	64	9	0	389	452	29179140	29179203	3e-05	56.0
Chr09	Chr09	94.44	36	2	0	1210	1245	29251973	29252008	3e-05	56.0
Chr09	Chr09	84.00	75	12	0	3046	3120	3711733	3711807	0.0001	54.0
Chr09	Chr09	88.24	51	6	0	1336	1386	26588467	26588517	0.0001	54.0
Chr09	Chr09	92.31	39	3	0	1401	1439	26671398	26671436	0.0001	54.0
Chr09	Chr09	92.31	39	3	0	1401	1439	29173174	29173212	0.0001	54.0
Chr09	Chr09	86.44	59	8	0	3069	3127	29183113	29183171	0.0001	54.0
Chr09	Chr09	94.29	35	2	0	1212	1246	29238934	29238968	0.0001	54.0
Chr09	Chr09	94.12	34	2	0	1752	1785	3689471	3689504	0.0005	52.0
Chr09	Chr09	84.85	66	10	0	510	575	3691853	3691918	0.0005	52.0
Chr09	Chr09	92.11	38	3	0	1748	1785	3852040	3852077	0.0005	52.0
Chr09	Chr09	84.85	66	10	0	3078	3143	13609462	13609527	0.0005	52.0
Chr09	Chr09	87.04	54	7	0	3090	3143	19410725	19410778	0.0005	52.0
Chr09	Chr09	100.00	26	0	0	2548	2573	20055302	20055327	0.0005	52.0
Chr09	Chr09	84.85	66	10	0	1157	1222	26568943	26569008	0.0005	52.0
Chr04	Chr04	89.94	1401	136	5	1159	2555	10808357	10809756	 0	1649.8
Chr04	Chr04	89.51	572	60	0	4	575	10809620	10810191	 0	658.6
Chr04	Chr04	89.72	506	52	0	574	1079	10809620	10810125	2e-166	591.2
Chr04	Chr04	92.37	393	25	5	2966	3353	10807628	10808020	2e-151	541.7
Chr04	Chr04	93.24	340	21	2	2575	2912	10808029	10808368	1e-134	486.2
Chr04	Chr04	80.29	279	53	2	1752	2030	10811639	10811915	6e-22	111.5
Chr04	Chr04	82.10	162	29	0	1087	1248	10809595	10809756	6e-16	91.7
Chr04	Chr04	83.85	130	21	0	1015	1144	10809627	10809756	6e-16	91.7
Chr07	Chr07	89.24	1022	99	11	1544	2555	2621413	2622433	 0	1156.2
Chr07	Chr07	89.09	779	75	10	1726	2495	40180953	40181730	 0	870.7
Chr07	Chr07	83.73	750	122	0	574	1323	2624015	2624764	7e-145	519.9
Chr07	Chr07	85.91	575	81	0	1	575	2624259	2624833	3e-138	498.1
Chr07	Chr07	86.15	556	77	0	943	1498	2622545	2623100	2e-136	492.1
Chr07	Chr07	90.41	386	35	2	2577	2960	2621037	2621422	9e-126	456.4
Chr07	Chr07	86.88	381	50	0	943	1323	2622792	2623172	2e-96	359.3
Chr07	Chr07	86.88	381	50	0	943	1323	2623512	2623892	2e-96	359.3
Chr07	Chr07	88.59	298	25	9	2964	3252	2620771	2621068	1e-87	329.6
Chr07	Chr07	88.93	307	32	2	3049	3353	40181971	40182277	9e-86	323.6
Chr07	Chr07	85.84	353	50	0	943	1295	2623108	2623460	8e-80	303.8
Chr07	Chr07	86.12	353	48	1	943	1295	2623684	2624035	8e-80	303.8
Chr07	Chr07	85.30	381	55	1	943	1323	2623728	2624107	8e-80	303.8
Chr07	Chr07	84.78	381	58	0	943	1323	2622864	2623244	2e-77	295.9
Chr07	Chr07	84.99	353	53	0	943	1295	2623036	2623388	1e-72	280.0
Chr07	Chr07	84.90	351	53	0	943	1293	2623254	2623604	2e-71	276.0
Chr07	Chr07	83.99	381	61	0	943	1323	2623296	2623676	3e-70	272.1
Chr07	Chr07	85.31	354	49	3	943	1295	2623828	2624179	2e-68	266.1
Chr07	Chr07	86.05	301	42	0	943	1243	2623232	2623532	7e-68	264.1
Chr07	Chr07	85.11	329	48	1	995	1323	2623944	2624271	2e-65	256.2
Chr07	Chr07	88.32	137	16	0	439	575	2622748	2622884	4e-32	145.2
Chr07	Chr07	88.32	137	16	0	439	575	2622820	2622956	4e-32	145.2
Chr07	Chr07	87.97	133	16	0	443	575	2622892	2623024	1e-29	137.3
Chr07	Chr07	86.86	137	18	0	439	575	2623036	2623172	3e-27	129.3
Chr07	Chr07	86.76	136	18	0	439	574	2624044	2624179	1e-26	127.4
Chr07	Chr07	86.13	137	19	0	439	575	2622964	2623100	6e-25	121.4
Chr07	Chr07	86.13	137	19	0	439	575	2623324	2623460	6e-25	121.4
Chr07	Chr07	86.13	137	19	0	439	575	2623612	2623748	6e-25	121.4
Chr07	Chr07	86.13	137	19	0	439	575	2623756	2623892	6e-25	121.4
Chr07	Chr07	94.67	75	4	0	3279	3353	2620698	2620772	1e-23	117.5
Chr07	Chr07	85.40	137	20	0	439	575	2623540	2623676	2e-22	113.5
Chr07	Chr07	85.40	137	20	0	439	575	2623684	2623820	2e-22	113.5
Chr07	Chr07	85.40	137	20	0	439	575	2624115	2624251	2e-22	113.5
Chr07	Chr07	85.19	135	20	0	439	573	2623254	2623388	2e-21	109.5
Chr07	Chr07	85.29	136	19	1	439	574	2623973	2624107	2e-19	103.6
Chr07	Chr07	84.67	137	20	1	439	575	2623900	2624035	9e-18	97.6
Chr07	Chr07	83.21	137	23	0	439	575	2623396	2623532	2e-15	89.7
Chr07	Chr07	83.21	137	23	0	439	575	2623468	2623604	2e-15	89.7
Chr07	Chr07	83.21	137	23	0	439	575	2623828	2623964	2e-15	89.7
Chr07	Chr07	82.48	137	24	0	439	575	2623108	2623244	6e-13	81.8
Chr07	Chr07	81.75	137	25	0	439	575	2623180	2623316	1e-10	73.8
Chr07	Chr07	85.88	85	12	0	491	575	2624187	2624271	1e-10	73.8
scaffold_125	scaffold_125	90.03	732	63	10	1726	2448	18428	19158	 0	872.7
Chr08	Chr08	87.05	842	83	26	2132	2959	9157667	9158496	 0	737.9
Chr08	Chr08	90.09	454	44	1	1668	2121	9154161	9154613	1e-149	535.7
Chr08	Chr08	92.06	315	25	0	3039	3353	9159121	9159435	8e-117	426.7
Chr08	Chr08	89.58	307	32	0	3047	3353	9183170	9183476	2e-95	355.3
Chr08	Chr08	84.10	478	75	1	1721	2198	9138438	9138914	6e-90	337.5
Chr08	Chr08	87.22	227	29	0	1	227	9153706	9153932	9e-55	220.5
Chr08	Chr08	85.44	158	23	0	574	731	9153775	9153932	7e-28	131.3
Chr08	Chr08	83.94	193	29	2	1832	2024	9163265	9163455	7e-28	131.3
Chr08	Chr08	83.78	148	24	0	1877	2024	9152117	9152264	2e-19	103.6
Chr08	Chr08	80.25	243	48	0	3038	3280	9137863	9138105	6e-19	101.6
Chr08	Chr08	93.65	63	4	0	1720	1782	9138955	9139017	1e-16	93.7
Chr08	Chr08	85.32	109	16	0	2141	2249	9135626	9135734	2e-15	89.7
Chr08	Chr08	85.07	67	10	0	1507	1573	9153988	9154054	0.0001	54.0
Chr08	Chr08	90.70	43	4	0	2967	3009	9158469	9158511	0.0001	54.0
scaffold_3502	scaffold_3502	86.42	626	84	1	1710	2335	3247	3871	9e-157	559.5
scaffold_3502	scaffold_3502	87.99	308	37	0	3046	3353	2749	3056	5e-84	317.7
Chr03	Chr03	85.04	615	91	1	1721	2335	75046750	75047363	2e-133	482.2
Chr03	Chr03	85.90	539	75	1	1721	2259	74210332	74210869	2e-126	458.4
Chr03	Chr03	84.07	615	97	1	1721	2335	75186579	75187192	3e-119	434.6
Chr03	Chr03	83.85	613	98	1	1723	2335	75076534	75077145	1e-115	422.7
Chr03	Chr03	83.74	615	99	1	1721	2335	74098409	74099022	2e-114	418.8
Chr03	Chr03	83.74	615	99	1	1721	2335	75089331	75089944	2e-114	418.8
Chr03	Chr03	83.58	615	100	1	1721	2335	74029205	74029818	5e-112	410.8
Chr03	Chr03	83.60	616	99	2	1721	2335	74159297	74159911	3e-110	404.9
Chr03	Chr03	83.20	613	102	1	1723	2335	75368728	75369339	5e-106	391.0
