MA_8767502	MA_8767502	88.42	285	33	0	8	292	36	320	3e-79	303.8
MA_10046035	MA_10046035	87.02	339	38	6	272	610	825	1157	6e-77	295.9
MA_10046035	MA_10046035	81.69	142	23	3	86	227	1157	1295	2e-09	71.9
MA_152664	MA_152664	86.15	361	44	6	272	632	34062	34416	1e-75	291.9
MA_789086	MA_789086	86.01	336	44	3	239	571	1773	2108	4e-75	289.9
MA_789086	MA_789086	91.67	96	8	0	411	506	1538	1633	3e-26	127.4
MA_789086	MA_789086	88.31	77	9	0	569	645	1423	1499	2e-12	81.8
MA_789619	MA_789619	86.38	323	38	6	166	485	2744	3063	2e-73	284.0
MA_789619	MA_789619	84.42	77	12	0	569	645	3114	3190	3e-05	58.0
MA_48509	MA_48509	84.81	362	55	0	271	632	1989	2350	1e-72	282.0
MA_48509	MA_48509	85.93	135	19	0	92	226	1831	1965	3e-23	117.5
MA_584789	MA_584789	86.56	305	38	3	209	510	3513	3817	6e-71	276.0
MA_431730	MA_431730	84.25	362	57	0	271	632	2457	2818	6e-68	266.1
MA_431730	MA_431730	86.57	134	18	0	92	225	2843	2976	5e-25	123.4
MA_175612	MA_175612	84.25	362	57	0	271	632	23032	23393	6e-68	266.1
MA_175612	MA_175612	86.57	134	18	0	92	225	23418	23551	5e-25	123.4
MA_4955633	MA_4955633	88.93	244	23	4	272	515	154	393	1e-65	258.2
MA_4955633	MA_4955633	81.69	142	23	3	86	227	16	154	2e-09	71.9
MA_425552	MA_425552	81.88	414	54	21	126	539	55	447	1e-65	258.2
MA_425552	MA_425552	86.59	179	24	0	8	186	453	631	2e-37	165.0
MA_8090251	MA_8090251	86.43	280	32	6	209	485	1	277	5e-62	246.3
MA_5668457	MA_5668457	85.33	259	17	21	211	469	1	238	2e-61	244.3
MA_4990124	MA_4990124	88.51	235	23	4	272	506	129	359	3e-60	240.4
MA_4990124	MA_4990124	81.06	132	22	3	96	227	1	129	7e-06	60.0
MA_10162289	MA_10162289	95.21	146	7	0	490	635	1536	1681	2e-58	234.4
MA_61204	MA_61204	88.26	213	25	0	416	628	5806	6018	2e-55	224.5
MA_4990122	MA_4990122	88.24	221	22	4	272	492	13	229	3e-54	220.5
MA_9242757	MA_9242757	93.15	146	10	0	490	635	1	146	3e-51	210.6
MA_4990123	MA_4990123	91.72	157	10	3	272	428	73	226	2e-49	204.7
MA_10146282	MA_10146282	92.75	138	10	0	377	514	2055	2192	2e-46	194.8
MA_10146282	MA_10146282	84.75	118	18	0	528	645	1951	2068	2e-15	91.7
MA_9968716	MA_9968716	87.89	190	20	3	456	645	1	187	3e-45	190.8
MA_5692422	MA_5692422	89.44	161	17	0	325	485	62	222	2e-43	184.9
MA_5692422	MA_5692422	93.65	63	4	0	243	305	1	63	5e-16	93.7
MA_2364894	MA_2364894	88.82	161	18	0	325	485	62	222	4e-41	176.9
MA_2364894	MA_2364894	92.06	63	5	0	243	305	1	63	1e-13	85.7
MA_146775	MA_146775	83.46	260	43	0	373	632	1876	2135	2e-40	174.9
MA_146775	MA_146775	81.47	259	48	0	374	632	420	678	6e-28	133.3
MA_107887	MA_107887	83.46	260	43	0	373	632	16033	16292	2e-40	174.9
MA_107887	MA_107887	81.47	259	48	0	374	632	17490	17748	6e-28	133.3
